Group,Step,F1,Precision,Recall
2d,IV,0.9997470275739945,1.0,0.9994941831057157
2d,V,0.9997470275739945,1.0,0.9994941831057157
2d,VI,0.9997470275739945,1.0,0.9994941831057157
2d,VII,0.9997470275739945,1.0,0.9994941831057157
2d,VIII,0.9997470275739945,1.0,0.9994941831057157
2d,IX,0.9997470275739945,1.0,0.9994941831057157
2e,I,0.9997470275739945,1.0,0.9994941831057157
2e,II,0.9997470275739945,1.0,0.9994941831057157
2e,III,0.9997470275739945,1.0,0.9994941831057157
2e,IV,0.9997470275739945,1.0,0.9994941831057157
2e,V,0.9997470275739945,1.0,0.9994941831057157
2e,VI,0.9997470275739945,1.0,0.9994941831057157
2e,VII,0.9997470275739945,1.0,0.9994941831057157
2e,VIII,0.9997470275739945,1.0,0.9994941831057157
2e,IX,0.9997470275739945,1.0,0.9994941831057157
2f,I,0.9997470275739945,1.0,0.9994941831057157
2f,II,0.9997470275739945,1.0,0.9994941831057157
2f,III,0.9997470275739945,1.0,0.9994941831057157
2f,IV,0.9997470275739945,1.0,0.9994941831057157
2f,V,0.9997470275739945,1.0,0.9994941831057157
2f,VI,0.9997470275739945,1.0,0.9994941831057157
2f,VII,0.9997470275739945,1.0,0.9994941831057157
2f,VIII,0.9997470275739945,1.0,0.9994941831057157
2f,IX,0.9997470275739945,1.0,0.9994941831057157
3a,I,0.9997470275739945,1.0,0.9994941831057157
3a,II,0.9997470275739945,1.0,0.9994941831057157
3a,III,0.9997470275739945,1.0,0.9994941831057157
3a,IV,0.9997470275739945,1.0,0.9994941831057157
3a,V,0.9997470275739945,1.0,0.9994941831057157
3a,VI,0.9997470275739945,1.0,0.9994941831057157
3a,VII,0.9997470275739945,1.0,0.9994941831057157
3a,VIII,0.9997470275739945,1.0,0.9994941831057157
3a,IX,0.9997470275739945,1.0,0.9994941831057157
3b,I,0.9997470275739945,1.0,0.9994941831057157
3b,II,0.9997470275739945,1.0,0.9994941831057157
3b,III,0.9997470275739945,1.0,0.9994941831057157
3b,IV,0.9997470275739945,1.0,0.9994941831057157
3b,V,0.9997470275739945,1.0,0.9994941831057157
3b,VI,0.9997470275739945,1.0,0.9994941831057157
3b,VII,0.9997470275739945,1.0,0.9994941831057157
3b,VIII,0.9997470275739945,1.0,0.9994941831057157
3b,IX,0.9997470275739945,1.0,0.9994941831057157
3c,I,0.9997470275739945,1.0,0.9994941831057157
3c,II,0.9997470275739945,1.0,0.9994941831057157
3c,III,0.9997470275739945,1.0,0.9994941831057157
3c,IV,0.9997470275739945,1.0,0.9994941831057157
3c,V,0.9997470275739945,1.0,0.9994941831057157
3c,VI,0.9997470275739945,1.0,0.9994941831057157
3c,VII,0.9997470275739945,1.0,0.9994941831057157
3c,VIII,0.9997470275739945,1.0,0.9994941831057157
3c,IX,0.9997470275739945,1.0,0.9994941831057157
3d,I,0.9997470275739945,1.0,0.9994941831057157
3d,II,0.9997470275739945,1.0,0.9994941831057157
3d,III,0.9997470275739945,1.0,0.9994941831057157
3d,IV,0.9997470275739945,1.0,0.9994941831057157
3d,V,0.9997470275739945,1.0,0.9994941831057157
3d,VI,0.9997470275739945,1.0,0.9994941831057157
3d,VII,0.9997470275739945,1.0,0.9994941831057157
3d,VIII,0.9997470275739945,1.0,0.9994941831057157
3d,IX,0.9997470275739945,1.0,0.9994941831057157
4a,I,0.9997470275739945,1.0,0.9994941831057157
4a,II,0.9997470275739945,1.0,0.9994941831057157
4a,III,0.9997470275739945,1.0,0.9994941831057157
4a,IV,0.9997470275739945,1.0,0.9994941831057157
4a,V,0.9997470275739945,1.0,0.9994941831057157
4a,VI,0.9997470275739945,1.0,0.9994941831057157
4a,VII,0.9997470275739945,1.0,0.9994941831057157
4a,VIII,0.9997470275739945,1.0,0.9994941831057157
4a,IX,0.9997470275739945,1.0,0.9994941831057157
