Group,Step,F1,Precision,Recall
3d,VII,0.9742917103882477,0.9989241527703067,0.9508448540706606
3d,VIII,0.9742917103882477,0.9989241527703067,0.9508448540706606
3d,IX,0.9742917103882477,0.9989241527703067,0.9508448540706606
4a,I,0.9138888888888889,0.9987856709168185,0.8422939068100358
4a,II,0.9053751399776035,0.9987646695491044,0.8279569892473119
4a,III,0.8923512747875354,0.9987317691819911,0.8064516129032258
4a,IV,0.8914091295718741,0.9987293519695044,0.804915514592934
4a,V,0.8914091295718741,0.9987293519695044,0.804915514592934
4a,VI,0.8854047890535918,0.9987138263665595,0.7951868919610855
4a,VII,0.8854047890535918,0.9987138263665595,0.7951868919610855
4a,VIII,0.8854047890535918,0.9987138263665595,0.7951868919610855
4a,IX,0.8854047890535918,0.9987138263665595,0.7951868919610855
