Group,Step,F1,Precision,Recall
2c,VIII,0.009086320040383645,0.34615384615384615,0.004603580562659846
2c,IX,0.009086320040383645,0.34615384615384615,0.004603580562659846
2d,I,0.7975609756097561,0.9871698113207548,0.6690537084398976
2d,II,0.7975609756097561,0.9871698113207548,0.6690537084398976
2d,III,0.7968273337400854,0.9871504157218443,0.6680306905370844
2d,IV,0.7968273337400854,0.9871504157218443,0.6680306905370844
2d,V,0.7968273337400854,0.9871504157218443,0.6680306905370844
2d,VI,0.7968273337400854,0.9871504157218443,0.6680306905370844
2d,VII,0.7968273337400854,0.9871504157218443,0.6680306905370844
2d,VIII,0.7968273337400854,0.9871504157218443,0.6680306905370844
2d,IX,0.7968273337400854,0.9871504157218443,0.6680306905370844
2e,I,0.7968273337400854,0.9871504157218443,0.6680306905370844
2e,II,0.7968273337400854,0.9871504157218443,0.6680306905370844
2e,III,0.7968273337400854,0.9871504157218443,0.6680306905370844
2e,IV,0.7953573610262675,0.9871114480667172,0.6659846547314578
2e,V,0.7953573610262675,0.9871114480667172,0.6659846547314578
2e,VI,0.7953573610262675,0.9871114480667172,0.6659846547314578
2e,VII,0.7953573610262675,0.9871114480667172,0.6659846547314578
2e,VIII,0.7953573610262675,0.9871114480667172,0.6659846547314578
2e,IX,0.7953573610262675,0.9871114480667172,0.6659846547314578
2f,I,0.7979274611398963,0.9871794871794872,0.6695652173913044
2f,II,0.7979274611398963,0.9871794871794872,0.6695652173913044
2f,III,0.7979274611398963,0.9871794871794872,0.6695652173913044
2f,IV,0.7979274611398963,0.9871794871794872,0.6695652173913044
2f,V,0.7979274611398963,0.9871794871794872,0.6695652173913044
2f,VI,0.7979274611398963,0.9871794871794872,0.6695652173913044
2f,VII,0.7979274611398963,0.9871794871794872,0.6695652173913044
2f,VIII,0.7979274611398963,0.9871794871794872,0.6695652173913044
2f,IX,0.7979274611398963,0.9871794871794872,0.6695652173913044
3a,I,0.0,0.0,0.0
3a,II,0.0,0.0,0.0
3a,III,0.0,0.0,0.0
3a,IV,0.0,0.0,0.0
3a,V,0.0,0.0,0.0
3a,VI,0.0,0.0,0.0
3a,VII,0.0,0.0,0.0
3a,VIII,0.0,0.0,0.0
3a,IX,0.0,0.0,0.0
3b,I,0.0,0.0,0.0
3b,II,0.0,0.0,0.0
3b,III,0.0,0.0,0.0
3b,IV,0.0,0.0,0.0
3b,V,0.0,0.0,0.0
3b,VI,0.0,0.0,0.0
3b,VII,0.0,0.0,0.0
3b,VIII,0.0,0.0,0.0
3b,IX,0.0,0.0,0.0
3c,I,0.009086320040383645,0.34615384615384615,0.004603580562659846
3c,II,0.009086320040383645,0.34615384615384615,0.004603580562659846
3c,III,0.009086320040383645,0.34615384615384615,0.004603580562659846
3c,IV,0.009086320040383645,0.34615384615384615,0.004603580562659846
3c,V,0.009086320040383645,0.34615384615384615,0.004603580562659846
3c,VI,0.009086320040383645,0.34615384615384615,0.004603580562659846
3c,VII,0.009086320040383645,0.34615384615384615,0.004603580562659846
3c,VIII,0.009086320040383645,0.34615384615384615,0.004603580562659846
3c,IX,0.009086320040383645,0.34615384615384615,0.004603580562659846
3d,I,0.7968273337400854,0.9871504157218443,0.6680306905370844
3d,II,0.7968273337400854,0.9871504157218443,0.6680306905370844
3d,III,0.7942525221644757,0.9870820668693009,0.6644501278772379
3d,IV,0.7942525221644757,0.9870820668693009,0.6644501278772379
3d,V,0.7942525221644757,0.9870820668693009,0.6644501278772379
3d,VI,0.7942525221644757,0.9870820668693009,0.6644501278772379
3d,VII,0.7942525221644757,0.9870820668693009,0.6644501278772379
3d,VIII,0.7942525221644757,0.9870820668693009,0.6644501278772379
3d,IX,0.7942525221644757,0.9870820668693009,0.6644501278772379
4a,I,0.0,0.0,0.0
4a,II,0.0,0.0,0.0
4a,III,0.0,0.0,0.0
4a,IV,0.0,0.0,0.0
4a,V,0.0,0.0,0.0
4a,VI,0.0,0.0,0.0
4a,VII,0.0,0.0,0.0
4a,VIII,0.0,0.0,0.0
4a,IX,0.0,0.0,0.0
