Group,Step,F1,Precision,Recall
2b,I,0.99987320907823,1.0,0.9997464503042597
2b,II,0.99987320907823,1.0,0.9997464503042597
2b,III,0.99987320907823,1.0,0.9997464503042597
2b,IV,0.99987320907823,1.0,0.9997464503042597
2b,V,0.99987320907823,1.0,0.9997464503042597
2b,VI,0.99987320907823,1.0,0.9997464503042597
2b,VII,0.99987320907823,1.0,0.9997464503042597
2b,VIII,0.99987320907823,1.0,0.9997464503042597
2b,IX,0.99987320907823,1.0,0.9997464503042597
2c,I,0.99987320907823,1.0,0.9997464503042597
2c,II,0.99987320907823,1.0,0.9997464503042597
2c,III,0.99987320907823,1.0,0.9997464503042597
2c,IV,0.99987320907823,1.0,0.9997464503042597
2c,V,0.99987320907823,1.0,0.9997464503042597
2c,VI,0.99987320907823,1.0,0.9997464503042597
2c,VII,0.99987320907823,1.0,0.9997464503042597
2c,VIII,0.99987320907823,1.0,0.9997464503042597
2c,IX,0.99987320907823,1.0,0.9997464503042597
2d,I,0.99987320907823,1.0,0.9997464503042597
2d,II,0.99987320907823,1.0,0.9997464503042597
2d,III,0.99987320907823,1.0,0.9997464503042597
2d,IV,0.99987320907823,1.0,0.9997464503042597
2d,V,0.99987320907823,1.0,0.9997464503042597
2d,VI,0.99987320907823,1.0,0.9997464503042597
2d,VII,0.99987320907823,1.0,0.9997464503042597
2d,VIII,0.99987320907823,1.0,0.9997464503042597
2d,IX,0.99987320907823,1.0,0.9997464503042597
2e,I,0.99987320907823,1.0,0.9997464503042597
2e,II,0.99987320907823,1.0,0.9997464503042597
2e,III,0.99987320907823,1.0,0.9997464503042597
2e,IV,0.99987320907823,1.0,0.9997464503042597
2e,V,0.99987320907823,1.0,0.9997464503042597
2e,VI,0.99987320907823,1.0,0.9997464503042597
2e,VII,0.99987320907823,1.0,0.9997464503042597
2e,VIII,0.99987320907823,1.0,0.9997464503042597
2e,IX,0.99987320907823,1.0,0.9997464503042597
2f,I,0.99987320907823,1.0,0.9997464503042597
2f,II,0.99987320907823,1.0,0.9997464503042597
2f,III,0.99987320907823,1.0,0.9997464503042597
2f,IV,0.99987320907823,1.0,0.9997464503042597
2f,V,0.99987320907823,1.0,0.9997464503042597
2f,VI,0.99987320907823,1.0,0.9997464503042597
2f,VII,0.99987320907823,1.0,0.9997464503042597
2f,VIII,0.99987320907823,1.0,0.9997464503042597
2f,IX,0.99987320907823,1.0,0.9997464503042597
3a,I,0.99987320907823,1.0,0.9997464503042597
3a,II,0.99987320907823,1.0,0.9997464503042597
3a,III,0.99987320907823,1.0,0.9997464503042597
3a,IV,0.99987320907823,1.0,0.9997464503042597
3a,V,0.99987320907823,1.0,0.9997464503042597
3a,VI,0.99987320907823,1.0,0.9997464503042597
3a,VII,0.99987320907823,1.0,0.9997464503042597
3a,VIII,0.99987320907823,1.0,0.9997464503042597
3a,IX,0.99987320907823,1.0,0.9997464503042597
3b,I,0.99987320907823,1.0,0.9997464503042597
3b,II,0.99987320907823,1.0,0.9997464503042597
3b,III,0.99987320907823,1.0,0.9997464503042597
3b,IV,0.99987320907823,1.0,0.9997464503042597
3b,V,0.99987320907823,1.0,0.9997464503042597
3b,VI,0.99987320907823,1.0,0.9997464503042597
3b,VII,0.99987320907823,1.0,0.9997464503042597
3b,VIII,0.99987320907823,1.0,0.9997464503042597
3b,IX,0.99987320907823,1.0,0.9997464503042597
3c,I,0.99987320907823,1.0,0.9997464503042597
3c,II,0.99987320907823,1.0,0.9997464503042597
3c,III,0.99987320907823,1.0,0.9997464503042597
3c,IV,0.99987320907823,1.0,0.9997464503042597
3c,V,0.99987320907823,1.0,0.9997464503042597
3c,VI,0.99987320907823,1.0,0.9997464503042597
3c,VII,0.99987320907823,1.0,0.9997464503042597
3c,VIII,0.99987320907823,1.0,0.9997464503042597
3c,IX,0.99987320907823,1.0,0.9997464503042597
3d,I,0.99987320907823,1.0,0.9997464503042597
3d,II,0.99987320907823,1.0,0.9997464503042597
3d,III,0.99987320907823,1.0,0.9997464503042597
3d,IV,0.99987320907823,1.0,0.9997464503042597
3d,V,0.99987320907823,1.0,0.9997464503042597
3d,VI,0.99987320907823,1.0,0.9997464503042597
3d,VII,0.99987320907823,1.0,0.9997464503042597
3d,VIII,0.99987320907823,1.0,0.9997464503042597
3d,IX,0.99987320907823,1.0,0.9997464503042597
4a,I,0.99987320907823,1.0,0.9997464503042597
4a,II,0.99987320907823,1.0,0.9997464503042597
4a,III,0.99987320907823,1.0,0.9997464503042597
4a,IV,0.99987320907823,1.0,0.9997464503042597
4a,V,0.99987320907823,1.0,0.9997464503042597
4a,VI,0.99987320907823,1.0,0.9997464503042597
4a,VII,0.99987320907823,1.0,0.9997464503042597
4a,VIII,0.99987320907823,1.0,0.9997464503042597
4a,IX,0.99987320907823,1.0,0.9997464503042597
