Group,Step,F1,Precision,Recall
3c,III,0.9273727647867951,0.9994070560332049,0.8650243777264562
3c,IV,0.9250068927488282,0.9994042299672327,0.8609186553759302
3c,V,0.9164929831874392,0.9993939393939394,0.8462920195021811
3c,VI,0.9142300194931774,0.9993911719939117,0.842442904798563
3c,VII,0.9127161182375906,0.9993893129770992,0.8398768283294842
3c,VIII,0.9119575833682154,0.999388379204893,0.8385937900949448
3c,IX,0.9119575833682154,0.999388379204893,0.8385937900949448
3d,I,0.9985873892384743,0.9994858611825193,0.9976905311778291
3d,II,0.998330122029544,0.9994855967078189,0.9971773158840134
3d,III,0.9984587721551502,0.999485728979172,0.9974339235309212
3d,IV,0.9962672158578968,0.9994834710743802,0.9930715935334873
3d,V,0.9915944652786758,0.9994786235662148,0.9838337182448037
3d,VI,0.9917248513059219,0.999478759447485,0.9840903258917115
3d,VII,0.9889796447556074,0.999475890985325,0.9787015653066461
3d,VIII,0.9708327834235185,0.9994565217391305,0.9438029253271748
3d,IX,0.9817184643510055,0.9994682265354958,0.9645881447267128
4a,I,0.9275202860679411,0.999407231772377,0.8652809853733642
4a,II,0.9273727647867951,0.9994070560332049,0.8650243777264562
4a,III,0.9958794746330157,0.9994830705608685,0.9923017705927637
4a,IV,0.9915944652786758,0.9994786235662148,0.9838337182448037
4a,V,0.8962491153573956,0.9993686868686869,0.8124198101103413
4a,VI,0.8421677802524128,0.9992952783650458,0.7277392866307416
4a,VII,0.8114616674287456,0.9992492492492493,0.6830895560687709
4a,VIII,0.8706734250543084,0.9993351063829787,0.7713625866050808
4a,IX,0.9075371252451667,0.9993829065103363,0.8311521683346164
