Group,Step,F1,Precision,Recall
2b,IV,0.9979949874686717,1.0,0.9959979989994997
2b,V,0.9967377666248431,1.0,0.9934967483741871
2b,VI,0.9962339944765253,1.0,0.992496248124062
2b,VII,0.9962339944765253,1.0,0.992496248124062
2b,VIII,0.983731570920183,1.0,0.967983991995998
2b,IX,0.983731570920183,1.0,0.967983991995998
2c,I,0.9982460536206464,1.0,0.9964982491245623
2c,II,0.9974924774322969,1.0,0.9949974987493747
2c,III,0.9974924774322969,1.0,0.9949974987493747
2c,IV,0.9972410333584149,1.0,0.9944972486243121
2c,V,0.9974924774322969,1.0,0.9949974987493747
2c,VI,0.9974924774322969,1.0,0.9949974987493747
2c,VII,0.9972410333584149,1.0,0.9944972486243121
2c,VIII,0.9974924774322969,1.0,0.9949974987493747
2c,IX,0.9974924774322969,1.0,0.9949974987493747
2d,I,0.9982460536206464,1.0,0.9964982491245623
2d,II,0.9982460536206464,1.0,0.9964982491245623
2d,III,0.9979949874686717,1.0,0.9959979989994997
2d,IV,0.9979949874686717,1.0,0.9959979989994997
2d,V,0.9969894631209232,1.0,0.9939969984992496
2d,VI,0.9886162408297495,1.0,0.9774887443721861
2d,VII,0.9852791878172589,1.0,0.9709854927463731
2d,VIII,0.9883603238866396,1.0,0.9769884942471235
2d,IX,0.9870787940207753,1.0,0.9744872436218109
2e,I,0.9982460536206464,1.0,0.9964982491245623
2e,II,0.997743795437453,1.0,0.9954977488744372
2e,III,0.9979949874686717,1.0,0.9959979989994997
2e,IV,0.9969894631209232,1.0,0.9939969984992496
2e,V,0.9939607448414696,1.0,0.9879939969984992
2e,VI,0.9883603238866396,1.0,0.9769884942471235
2e,VII,0.9824382794604225,1.0,0.9654827413706853
2e,VIII,0.9824382794604225,1.0,0.9654827413706853
2e,IX,0.9821792260692465,1.0,0.9649824912456229
2f,I,0.9982460536206464,1.0,0.9964982491245623
2f,II,0.9982460536206464,1.0,0.9964982491245623
2f,III,0.9979949874686717,1.0,0.9959979989994997
2f,IV,0.9979949874686717,1.0,0.9959979989994997
2f,V,0.9979949874686717,1.0,0.9959979989994997
2f,VI,0.9964859437751004,1.0,0.9929964982491246
2f,VII,0.9964859437751004,1.0,0.9929964982491246
2f,VIII,0.9886162408297495,1.0,0.9774887443721861
2f,IX,0.9870787940207753,1.0,0.9744872436218109
3a,I,0.9974924774322969,1.0,0.9949974987493747
3a,II,0.9969894631209232,1.0,0.9939969984992496
3a,III,0.9962339944765253,1.0,0.992496248124062
3a,IV,0.9962339944765253,1.0,0.992496248124062
3a,V,0.9824382794604225,1.0,0.9654827413706853
3a,VI,0.6744031830238727,1.0,0.5087543771885943
3a,VII,0.5279823269513991,1.0,0.3586793396698349
3a,VIII,0.5279823269513991,1.0,0.3586793396698349
3a,IX,0.5279823269513991,1.0,0.3586793396698349
3b,I,0.9972410333584149,1.0,0.9944972486243121
3b,II,0.9964859437751004,1.0,0.9929964982491246
3b,III,0.6955954323001632,1.0,0.5332666333166584
3b,IV,0.6955954323001632,1.0,0.5332666333166584
3b,V,0.39502207948615015,1.0,0.24612306153076538
3b,VI,0.34382767191383595,1.0,0.20760380190095049
3b,VII,0.34382767191383595,1.0,0.20760380190095049
3b,VIII,0.34382767191383595,1.0,0.20760380190095049
3b,IX,0.34382767191383595,1.0,0.20760380190095049
3c,I,0.9982460536206464,1.0,0.9964982491245623
3c,II,0.9974924774322969,1.0,0.9949974987493747
3c,III,0.6994144437215355,1.0,0.5377688844422212
3c,IV,0.5847787610619469,1.0,0.4132066033016508
3c,V,0.5456529647144416,1.0,0.3751875937968984
3c,VI,0.4027167399121055,1.0,0.25212606303151575
3c,VII,0.39502207948615015,1.0,0.24612306153076538
3c,VIII,0.39437751004016064,1.0,0.24562281140570286
3c,IX,0.5241786637135475,1.0,0.3551775887943972
3d,I,0.9979949874686717,1.0,0.9959979989994997
3d,II,0.997743795437453,1.0,0.9954977488744372
3d,III,0.9979949874686717,1.0,0.9959979989994997
3d,IV,0.9967377666248431,1.0,0.9934967483741871
3d,V,0.9821792260692465,1.0,0.9649824912456229
3d,VI,0.9821792260692465,1.0,0.9649824912456229
3d,VII,0.6744031830238727,1.0,0.5087543771885943
3d,VIII,0.6744031830238727,1.0,0.5087543771885943
3d,IX,0.6744031830238727,1.0,0.5087543771885943
4a,I,0.9969894631209232,1.0,0.9939969984992496
4a,II,0.9964859437751004,1.0,0.9929964982491246
4a,III,0.5807596734114306,1.0,0.4092046023011506
4a,IV,0.5695885509838998,1.0,0.3981990995497749
4a,V,0.34382767191383595,1.0,0.20760380190095049
4a,VI,0.34382767191383595,1.0,0.20760380190095049
4a,VII,0.34382767191383595,1.0,0.20760380190095049
4a,VIII,0.34382767191383595,1.0,0.20760380190095049
4a,IX,0.34382767191383595,1.0,0.20760380190095049
