Group,Step,F1,Precision,Recall
2c,IV,0.9997522913054249,1.0,0.9995047052996533
2c,V,0.9997522913054249,1.0,0.9995047052996533
2c,VI,0.9997522913054249,1.0,0.9995047052996533
2c,VII,0.9997522913054249,1.0,0.9995047052996533
2c,VIII,0.9997522913054249,1.0,0.9995047052996533
2c,IX,0.9997522913054249,1.0,0.9995047052996533
2d,I,0.9997522913054249,1.0,0.9995047052996533
2d,II,0.9997522913054249,1.0,0.9995047052996533
2d,III,0.9997522913054249,1.0,0.9995047052996533
2d,IV,0.9997522913054249,1.0,0.9995047052996533
2d,V,0.9997522913054249,1.0,0.9995047052996533
2d,VI,0.9997522913054249,1.0,0.9995047052996533
2d,VII,0.9997522913054249,1.0,0.9995047052996533
2d,VIII,0.9997522913054249,1.0,0.9995047052996533
2d,IX,0.9997522913054249,1.0,0.9995047052996533
2e,I,0.9997522913054249,1.0,0.9995047052996533
2e,II,0.9997522913054249,1.0,0.9995047052996533
2e,III,0.9997522913054249,1.0,0.9995047052996533
2e,IV,0.9997522913054249,1.0,0.9995047052996533
2e,V,0.9997522913054249,1.0,0.9995047052996533
2e,VI,0.9997522913054249,1.0,0.9995047052996533
2e,VII,0.9997522913054249,1.0,0.9995047052996533
2e,VIII,0.9997522913054249,1.0,0.9995047052996533
2e,IX,0.9997522913054249,1.0,0.9995047052996533
2f,I,0.9997522913054249,1.0,0.9995047052996533
2f,II,0.9997522913054249,1.0,0.9995047052996533
2f,III,0.9997522913054249,1.0,0.9995047052996533
2f,IV,0.9997522913054249,1.0,0.9995047052996533
2f,V,0.9997522913054249,1.0,0.9995047052996533
2f,VI,0.9997522913054249,1.0,0.9995047052996533
2f,VII,0.9997522913054249,1.0,0.9995047052996533
2f,VIII,0.9997522913054249,1.0,0.9995047052996533
2f,IX,0.9997522913054249,1.0,0.9995047052996533
3a,I,0.9997522913054249,1.0,0.9995047052996533
3a,II,0.9997522913054249,1.0,0.9995047052996533
3a,III,0.9997522913054249,1.0,0.9995047052996533
3a,IV,0.9997522913054249,1.0,0.9995047052996533
3a,V,0.9997522913054249,1.0,0.9995047052996533
3a,VI,0.9997522913054249,1.0,0.9995047052996533
3a,VII,0.9997522913054249,1.0,0.9995047052996533
3a,VIII,0.9997522913054249,1.0,0.9995047052996533
3a,IX,0.9997522913054249,1.0,0.9995047052996533
3b,I,0.9997522913054249,1.0,0.9995047052996533
3b,II,0.9997522913054249,1.0,0.9995047052996533
3b,III,0.9997522913054249,1.0,0.9995047052996533
3b,IV,0.9997522913054249,1.0,0.9995047052996533
3b,V,0.9997522913054249,1.0,0.9995047052996533
3b,VI,0.9997522913054249,1.0,0.9995047052996533
3b,VII,0.9997522913054249,1.0,0.9995047052996533
3b,VIII,0.9997522913054249,1.0,0.9995047052996533
3b,IX,0.9997522913054249,1.0,0.9995047052996533
3c,I,0.9997522913054249,1.0,0.9995047052996533
3c,II,0.9997522913054249,1.0,0.9995047052996533
3c,III,0.9997522913054249,1.0,0.9995047052996533
3c,IV,0.9997522913054249,1.0,0.9995047052996533
3c,V,0.9997522913054249,1.0,0.9995047052996533
3c,VI,0.9997522913054249,1.0,0.9995047052996533
3c,VII,0.9997522913054249,1.0,0.9995047052996533
3c,VIII,0.9997522913054249,1.0,0.9995047052996533
3c,IX,0.9997522913054249,1.0,0.9995047052996533
3d,I,0.9997522913054249,1.0,0.9995047052996533
3d,II,0.9997522913054249,1.0,0.9995047052996533
3d,III,0.9997522913054249,1.0,0.9995047052996533
3d,IV,0.9997522913054249,1.0,0.9995047052996533
3d,V,0.9997522913054249,1.0,0.9995047052996533
3d,VI,0.9997522913054249,1.0,0.9995047052996533
3d,VII,0.9997522913054249,1.0,0.9995047052996533
3d,VIII,0.9997522913054249,1.0,0.9995047052996533
3d,IX,0.9997522913054249,1.0,0.9995047052996533
4a,I,0.9997522913054249,1.0,0.9995047052996533
4a,II,0.9997522913054249,1.0,0.9995047052996533
4a,III,0.9997522913054249,1.0,0.9995047052996533
4a,IV,0.9997522913054249,1.0,0.9995047052996533
4a,V,0.9997522913054249,1.0,0.9995047052996533
4a,VI,0.9997522913054249,1.0,0.9995047052996533
4a,VII,0.9997522913054249,1.0,0.9995047052996533
4a,VIII,0.9997522913054249,1.0,0.9995047052996533
4a,IX,0.9997522913054249,1.0,0.9995047052996533
