Group,Step,F1,Precision,Recall
3a,V,0.6492359932088285,0.9937629937629938,0.4820978315683308
3a,VI,0.64,0.9936305732484076,0.4720121028744327
3a,VII,0.42142857142857143,0.9888268156424581,0.26777609682299547
3a,VIII,0.559739319333816,0.9922978177150192,0.38981341401916286
3a,IX,0.6492359932088285,0.9937629937629938,0.4820978315683308
3b,I,0.9286291408564503,0.9965317919075144,0.8693898134140191
3b,II,0.9286291408564503,0.9965317919075144,0.8693898134140191
3b,III,0.9169616117615028,0.9964497041420118,0.8492183560262229
3b,IV,0.8522792844777842,0.9959541469993257,0.7448310640443772
3b,V,0.6655484736665549,0.9939879759519038,0.5002521432173475
3b,VI,0.5288461538461539,0.9916782246879334,0.3605648008068583
3b,VII,0.6225761772853186,0.9933701657458563,0.4533535047907211
3b,VIII,0.6892915980230643,0.9942965779467681,0.5274836106908725
3b,IX,0.7466918714555766,0.9949622166246851,0.5975794251134644
3c,I,0.9289176090468497,0.9965337954939342,0.869894099848714
3c,II,0.9289176090468497,0.9965337954939342,0.869894099848714
3c,III,0.9207813347802496,0.9964768056371109,0.8557740796772567
3c,IV,0.8552517985611511,0.9959785522788204,0.7493696419566314
3c,V,0.8542626728110599,0.9959704499664204,0.7478567826525466
3c,VI,0.8536023054755043,0.995965030262273,0.7468482097831568
3c,VII,0.852610325930199,0.9959568733153639,0.7453353504790721
3c,VIII,0.8522792844777842,0.9959541469993257,0.7448310640443772
3c,IX,0.8522792844777842,0.9959541469993257,0.7448310640443772
3d,I,0.9967213114754099,0.9969727547931383,0.9964699949571356
3d,II,0.9967213114754099,0.9969727547931383,0.9964699949571356
3d,III,0.9952008082849204,0.9969635627530364,0.9934442763489663
3d,IV,0.9924012158054711,0.9969465648854962,0.9878971255673222
3d,V,0.9849451390660883,0.996900826446281,0.9732728189611699
3d,VI,0.9771149395731551,0.9968520461699895,0.9581442259203228
3d,VII,0.9363636363636364,0.9965850882185544,0.8830055471507816
3d,VIII,0.9667532467532467,0.9967862881628281,0.9384770549672213
3d,IX,0.9257358898190656,0.9965116279069768,0.8643469490670701
4a,I,0.9286291408564503,0.9965317919075144,0.8693898134140191
4a,II,0.9286291408564503,0.9965317919075144,0.8693898134140191
4a,III,0.9169616117615028,0.9964497041420118,0.8492183560262229
4a,IV,0.852610325930199,0.9959568733153639,0.7453353504790721
4a,V,0.6578947368421053,0.9938837920489296,0.491679273827534
4a,VI,0.5050732807215332,0.9911504424778761,0.3388804841149773
4a,VII,0.6784053156146179,0.994157740993184,0.5148764498234998
4a,VIII,0.6918776718184808,0.994328922495274,0.5305093292990418
4a,IX,0.6888595912986157,0.994291151284491,0.5269793242561776
